"","season","site","region","nest_ID","FirstFound","LastPresent","LastChecked","first_found2","last_alive2","last_checked2","status","level","nest_hab","Fate","hum_a","veh_a","dog_a","don_a","dof_a","hof_a","pbd_a","gul_a","hum_m","veh_m","dog_m","don_m","dof_m","hof_m","pbd_m","gul_m","hum_b","veh_b","dog_b","don_b","dof_b","pbd_b","gul_b","hof_b","hum_p","veh_p","dog_p","hof_p","fox_p","n_surveys","days_active","fundays","uncertain_days","halfway"
"1084","201718","Miami drive east access","MP","201718_Miami drive east access_1",90,118,118,2017-10-02,2017-10-30,2017-10-30,"Y","L3","dune","0",1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"1",1,28,0,0,0
"1085","201718","Miami drive east access","MP","201718_Miami drive east access_2",208,210,213,2018-01-28,2018-01-30,2018-02-02,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",3,-Inf,-Inf,-Inf,"2",3,3.5,0,3,1.5
"1086","201718","Portsea Franklin rd access","MP","201718_Portsea Franklin rd access_1",91,126,126,2017-10-03,2017-11-07,2017-11-07,"Y","L3","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"1",1,35,1,0,0
"1087","201718","Portsea Franklin rd access","MP","201718_Portsea Franklin rd access_2",158,185,188,2017-12-09,2018-01-05,2018-01-08,"Y","L3","foredune/face","1",0.666666666666667,0,0,0,0,0,0,1.33333333333333,2,0,0,0,0,0,0,4,"1","0","1","0","0","0","1","0",3,-Inf,1,-Inf,"0",3,28.5,2,3,1.5
"1088","201718","St. Andrews car park east","MP","201718_St. Andrews car park east_1",139,169,169,2017-11-20,2017-12-20,2017-12-20,"Y","L3","beach","0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"1",1,30,0,0,0
"1089","201718","St. Andrews car park east","MP","201718_St. Andrews car park east_2",183,189,190,2018-01-03,2018-01-09,2018-01-10,"Y","L3","beach","1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,6.5,0,1,0.5
"1090","201718","Gunida Crt Rye","MP","201718_Gunida Crt Rye_1",93,122,122,2017-10-05,2017-11-03,2017-11-03,"N","L1","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",1,-Inf,1,-Inf,"0",1,29,0,0,0
"1091","201718","Gunnamatta Fingal Tk East (P5)","MP","201718_Gunnamatta Fingal Tk East (P5)_1",133,157,161,2017-11-14,2017-12-08,2017-12-12,"Y","L3","beach","1",1,0,0,0,0,0,0,1.5,2,0,0,0,0,0,0,3,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,26,2,4,2
"1092","201718","Gunnamatta Fingal Tk East (P5)","MP","201718_Gunnamatta Fingal Tk East (P5)_2",176,183,189,2017-12-27,2018-01-03,2018-01-09,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,4,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",3,10,2,6,3
"1093","201718","Gunnamatta Fingal Tk West","MP","201718_Gunnamatta Fingal Tk West_1",129,140,146,2017-11-10,2017-11-21,2017-11-27,"Y","L3","beach","1",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,"0","0","0","0","0","1","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,14,2,6,3
"1094","201718","Gunnamatta Fingal Tk West","MP","201718_Gunnamatta Fingal Tk West_2",155,169,176,2017-12-06,2017-12-20,2017-12-27,"Y","L3","beach","1",2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,17.5,4,7,3.5
"1095","201718","Gunnamatta Fingal Tk West","MP","201718_Gunnamatta Fingal Tk West_3",182,183,189,2018-01-02,2018-01-03,2018-01-09,"Y","L3","beach","1",0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,8,0,"0","0","0","0","0","1","0","0",-Inf,-Inf,-Inf,-Inf,"0",3,4,2,6,3
"1096","201718","Gunnamatta SLSC Far East (P1)","MP","201718_Gunnamatta SLSC Far East (P1)_1",104,129,133,2017-10-16,2017-11-10,2017-11-14,"Y","L3","beach","1",5.5,0,0.5,0,0.5,0,1,1,7,0,1,0,1,0,2,2,"1","0","1","0","1","1","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,27,2,4,2
"1097","201718","Gunnamatta SLSC Far East (P1)","MP","201718_Gunnamatta SLSC Far East (P1)_2",166,169,176,2017-12-17,2017-12-20,2017-12-27,"Y","L3","beach","1",5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,6.5,4,7,3.5
"1098","201718","Gunnamatta SLSC Far East (P1)","MP","201718_Gunnamatta SLSC Far East (P1)_3",182,193,196,2018-01-02,2018-01-13,2018-01-16,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",2,12.5,2,3,1.5
"1099","201718","Heyfield Pair 2 (east side) Rye","MP","201718_Heyfield Pair 2 (east side) Rye_1",79,97,97,2017-09-21,2017-10-09,2017-10-09,"Y","L3","dune","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","1","0","0","0","0","0",-Inf,-Inf,1,-Inf,"0",1,18,0,0,0
"1100","201718","Heyfield Pair 2 (east side) Rye","MP","201718_Heyfield Pair 2 (east side) Rye_2",121,143,143,2017-11-02,2017-11-24,2017-11-24,"Y","L3","dune","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","1","0","0","0","0","0",-Inf,-Inf,2,-Inf,"0",1,22,0,0,0
"1101","201718","Moana crt access (east edge)","MP","201718_Moana crt access (east edge)_1",118,125,132,2017-10-30,2017-11-06,2017-11-13,"N","L1","dune","1",7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",2,-Inf,-Inf,-Inf,"1",2,10.5,3,7,3.5
"1102","201718","Moana crt access (east edge)","MP","201718_Moana crt access (east edge)_2",153,160,167,2017-12-04,2017-12-11,2017-12-18,"N","L1","foredune/face","1",1.33333333333333,0,0,0,0,0,0,0.333333333333333,3,0,0,0,0,0,0,1,"1","0","1","0","0","0","1","0",2,-Inf,1,-Inf,"1",3,10.5,2,7,3.5
"1103","201718","Moana crt access (east edge)","MP","201718_Moana crt access (east edge)_3",176,182,186,2017-12-27,2018-01-02,2018-01-06,"N","L1","dune","1",1,0,0,0,0,0,0,0.333333333333333,3,0,0,0,0,0,0,1,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"1",3,8,1,4,2
"1104","201718","Portsea Sphinx rocks","MP","201718_Portsea Sphinx rocks_1",188,196,196,2018-01-08,2018-01-16,2018-01-16,"Y","L3","foredune/face","0",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,"1","0","0","0","0","0","1","0",3,-Inf,-Inf,-Inf,"1",1,8,0,0,0
"1105","201718","Rye Big Rock","MP","201718_Rye Big Rock_1",101,133,133,2017-10-13,2017-11-14,2017-11-14,"Y","L3","beach","0",4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",2,-Inf,-Inf,-Inf,"0",1,32,0,0,0
"1106","201718","Rye Big Rock","MP","201718_Rye Big Rock_2",188,201,202,2018-01-08,2018-01-21,2018-01-22,"Y","L3","beach","1",3.5,0,0.5,0.5,0,0,0,1,5,0,1,1,0,0,0,1,"1","0","1","1","0","0","1","0",3,-Inf,3,-Inf,"2",2,13.5,1,1,0.5
"1107","201718","St Andrews Boags Rocks","MP","201718_St Andrews Boags Rocks_1",111,125,132,2017-10-23,2017-11-06,2017-11-13,"Y","L3","foredune/face","1",0,0,0,0,0,1,0.5,8,0,0,0,0,0,2,1,8,"1","0","1","0","0","1","1","1",2,-Inf,1,2,"1",2,17.5,3,7,3.5
"1108","201718","St Andrews Boags Rocks","MP","201718_St Andrews Boags Rocks_2",146,157,160,2017-11-27,2017-12-08,2017-12-11,"Y","L3","beach","1",0.5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,"1","0","0","0","0","0","1","1",1,-Inf,-Inf,2,"1",2,12.5,2,3,1.5
"1109","201718","St Andrews Boags Rocks","MP","201718_St Andrews Boags Rocks_3",167,169,173,2017-12-18,2017-12-20,2017-12-24,"Y","L3","beach","1",0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,4,"1","0","0","0","0","1","1","1",2,-Inf,-Inf,2,"1",2,4,2,4,2
"1110","201718","St Andrews Boags Rocks","MP","201718_St Andrews Boags Rocks_4",180,192,195,2017-12-31,2018-01-12,2018-01-15,"Y","L3","foredune/face","1",0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,"0","0","0","0","0","0","0","1",-Inf,-Inf,-Inf,-Inf,"0",3,13.5,2,3,1.5
"1111","201718","Moana crt access west","MP","201718_Moana crt access west_1",111,111,118,2017-10-23,2017-10-23,2017-10-30,"N","L1","dune","1",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",2,-Inf,1,-Inf,"1",2,3.5,2,7,3.5
"1112","201718","Moana crt access west","MP","201718_Moana crt access west_2",132,132,139,2017-11-13,2017-11-13,2017-11-20,"Y","L3","beach","1",3,0,0,0,0,0,0,0.5,5,0,0,0,0,0,0,1,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"1",2,3.5,2,7,3.5
"1113","201718","Brewster, Rye","MP","201718_Alison Ave next bay west Rye_1",179,202,202,2017-12-30,2018-01-22,2018-01-22,"N","L1","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",2,-Inf,2,-Inf,"2",1,23,0,0,0
"1114","201718","Fowlers","MP","201718_Fowlers_1",157,169,172,2017-12-08,2017-12-20,2017-12-23,"Y","L3","beach","1",2,0,1.5,0,1.5,0,0,0,4,0,3,0,3,0,0,0,"1","0","1","0","1","0","0","0",1,-Inf,1,-Inf,"0",2,13.5,1,3,1.5
"1115","201718","Fowlers","MP","201718_Fowlers_2",182,209,210,2018-01-02,2018-01-29,2018-01-30,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,27.5,0,1,0.5
"1116","201718","Portsea Farnsworth/SLSC west","MP","201718_Portsea Farnsworth/SLSC west_1",90,99,101,2017-10-02,2017-10-11,2017-10-13,"Y","L3","foredune/face","1",2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"1",2,10,0,2,1
"1117","201718","Portsea Farnsworth/SLSC west","MP","201718_Portsea Farnsworth/SLSC west_2",146,169,170,2017-11-27,2017-12-20,2017-12-21,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",2,23.5,0,1,0.5
"1118","201718","Portsea Farnsworth/SLSC west","MP","201718_Portsea Farnsworth/SLSC west_3",180,211,211,2017-12-31,2018-01-31,2018-01-31,"Y","L3","foredune/face","0",5,0,0,0,0,0,3,4,5,0,0,0,0,0,3,4,"1","0","0","0","0","1","1","0",2,-Inf,-Inf,-Inf,"0",1,31,0,0,0
"1119","201718","St Andrews carpark west","MP","201718_St Andrews carpark west_1",104,111,118,2017-10-16,2017-10-23,2017-10-30,"Y","L3","dune","1",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"1",2,10.5,2,7,3.5
"1120","201718","St Andrews carpark west","MP","201718_St Andrews carpark west_2",125,125,132,2017-11-06,2017-11-06,2017-11-13,"Y","L3","dune","1",6,0,0,0,0,0,0,0.5,6,0,0,0,0,0,0,1,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"1",2,3.5,3,7,3.5
"1121","201718","St Andrews carpark west","MP","201718_St Andrews carpark west_3",146,168,168,2017-11-27,2017-12-19,2017-12-19,"Y","L3","beach","0",9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",1,22,0,0,0
"1122","201718","St Andrews carpark west","MP","201718_St Andrews carpark west_4",183,194,195,2018-01-03,2018-01-14,2018-01-15,"Y","L3","beach","1",0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,2,1,"1","0","1","0","0","1","1","0",3,-Inf,2,-Inf,"1",2,11.5,1,1,0.5
"1123","201718","Portsea Franklin rd west","MP","201718_Portsea Franklin rd west_1",66,86,86,2017-09-08,2017-09-28,2017-09-28,"N","L0","dune","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,20,0,0,0
"1124","201718","Portsea Franklin rd west","MP","201718_Portsea Franklin rd west_2",128,135,139,2017-11-09,2017-11-16,2017-11-20,"Y","L3","foredune/face","1",0.5,0,0,0,0,0,4,7.5,1,0,0,0,0,0,4,9,"1","0","0","0","0","1","1","0",2,-Inf,-Inf,-Inf,"0",2,9,2,4,2
"1125","201718","Portsea Franklin rd west","MP","201718_Portsea Franklin rd west_3",146,169,172,2017-11-27,2017-12-20,2017-12-23,"Y","L3","foredune/face","1",1,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,1,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,24.5,1,3,1.5
"1126","201718","Portsea Franklin rd west","MP","201718_Portsea Franklin rd west_4",179,179,180,2017-12-30,2017-12-30,2017-12-31,"Y","L3","foredune/face","1",7,0,0,0,0,0,4,1,10,0,0,0,0,0,6,2,"1","0","1","0","0","1","1","0",2,-Inf,1,-Inf,"0",2,0.5,2,1,0.5
"1127","201718","Rye car park west","MP","201718_Rye car park west_1",93,126,127,2017-10-05,2017-11-07,2017-11-08,"N","L1","dune","1",0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,2,"1","0","0","0","0","1","1","0",2,-Inf,-Inf,-Inf,"3",2,33.5,1,1,0.5
"1128","201718","Flinders, Mushroom Reef, HP","MP","201718_Flinders_1",111,113,118,2017-10-23,2017-10-25,2017-10-30,"Y","L3","beach","1",0,0,0,0,0,0,2,18.6666666666667,0,0,0,0,0,0,3,50,"1","0","1","0","0","1","1","0",1,-Inf,1,-Inf,"0",3,4.5,2,5,2.5
"1129","201718","Flinders, Mushroom Reef, HP","MP","201718_Flinders_2",155,167,170,2017-12-06,2017-12-18,2017-12-21,"Y","L3","beach","1",4.5,0,0,0,0,0,0,2,6,0,0,0,0,0,0,4,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"0",2,13.5,0,3,1.5
"1130","201718","Montforts","MP","201718_Montforts_1",153,170,171,2017-12-04,2017-12-21,2017-12-22,"Y","L3","beach","1",0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,"1","0","0","0","0","1","0","0",1,-Inf,-Inf,-Inf,"0",2,17.5,0,1,0.5
"1131","201718","Montforts","MP","201718_Montforts_2",179,211,211,2017-12-30,2018-01-31,2018-01-31,"Y","L3","foredune/face","0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"0",1,32,0,0,0
"1132","201718","Coppins Lookout","MP","201718_Coppins Lookout_1",105,105,115,2017-10-17,2017-10-17,2017-10-27,"N","L0","dune","1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,"1","0","1","0","0","0","1","0",3,-Inf,1,-Inf,"1",4,5,2,10,5
"1133","201718","Coppins Lookout","MP","201718_Coppins Lookout_2",123,123,125,2017-11-04,2017-11-04,2017-11-06,"N","L1","dune","1",7.33333333333333,0,0,0,0,0,1.33333333333333,3.33333333333333,11,0,0,0,0,0,4,6,"1","0","0","0","0","1","1","0",3,-Inf,-Inf,-Inf,"1",3,1,2,2,1
"1134","201718","Coppins Lookout","MP","201718_Coppins Lookout_3",155,166,166,2017-12-06,2017-12-17,2017-12-17,"N","L1","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",1,11,1,0,0
"1135","201718","Point Leo","MP","201718_Point Leo_1",155,166,171,2017-12-06,2017-12-17,2017-12-22,"Y","L3","beach","1",6.66666666666667,0,2,0,2,0,0,1,14,0,4,0,4,0,0,3,"1","1","1","0","1","0","1","0",2,1,1,-Inf,"0",3,13.5,1,5,2.5
"1136","201718","Pt Nepean (authorised personnel only) - Spooks","MP","201718_Pt Nepean (authorised personnel only) - Spooks_1",99,99,120,2017-10-11,2017-10-11,2017-11-01,"N","L0","beach","1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"1",2,10.5,6,21,10.5
"1137","201819","Gunnamatta Fingal Tk (P4)","MP","201819_Gunnamatta Fingal Tk (P4)_1",156,185,185,2018-12-07,2019-01-05,2019-01-05,"Y","L3","dune","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",1,29,1,0,0
"1138","201819","Koonya East","MP","201819_Koonya East_1",166,166,170,2018-12-17,2018-12-17,2018-12-21,"Y","L3","foredune/face","1",6.5,0,0,0,0,0,1,2.5,8,0,0,0,0,0,2,3,"1","0","1","0","0","1","1","0",2,-Inf,2,-Inf,"2",2,2,0,4,2
"1139","201819","Koonya East","MP","201819_Koonya East_2",198,227,229,2019-01-18,2019-02-16,2019-02-18,"Y","L3","dune","1",1,0,0,0,0,0,0,2.5,2,0,0,0,0,0,0,5,"1","0","1","0","0","0","1","0",2,-Inf,1,-Inf,"0",2,30,2,2,1
"1140","201819","Koonya West","MP","201819_Koonya West_1",165,188,188,2018-12-16,2019-01-08,2019-01-08,"Y","L3","foredune/face","0",2,0,0,0,0,0,0,6,2,0,0,0,0,0,0,6,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"0",1,23,0,0,0
"1141","201819","Portsea Franklin rd access","MP","201819_Portsea Franklin rd access_1",147,168,168,2018-11-28,2018-12-19,2018-12-19,"Y","L3","beach","0",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"1","1","1","0","0","0","0","0",1,3,1,-Inf,"1",1,21,0,0,0
"1142","201819","St. Andrews car park east","MP","201819_St. Andrews car park east_1",117,131,131,2018-10-29,2018-11-12,2018-11-12,"Y","L3","beach","0",7,0,0,0,0,0,0,2,7,0,0,0,0,0,0,2,"1","0","0","0","0","0","1","1",3,-Inf,-Inf,1,"1",1,14,0,0,0
"1143","201819","Gunida Crt Rye","MP","201819_Rye Big Rock_1",141,150,157,2018-11-22,2018-12-01,2018-12-08,"Y","L3","foredune/face","1",1.5,0,0.5,0,0.5,0,0,0,3,0,1,0,1,0,0,0,"1","0","1","0","1","0","0","0",2,-Inf,2,-Inf,"2",2,12.5,3,7,3.5
"1144","201819","Gunida Crt Rye","MP","201819_Rye Big Rock_2",172,172,173,2018-12-23,2018-12-23,2018-12-24,"Y","L3","foredune/face","1",4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,4,"1","0","1","0","0","0","1","0",2,-Inf,2,-Inf,"2",2,0.5,1,1,0.5
"1145","201819","Gunnamatta Fingal Tk East (P5)","MP","201819_Gunnamatta Fingal Tk East (P5)_1",72,72,79,2018-09-14,2018-09-14,2018-09-21,"N","L0","beach","1",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"2",2,3.5,2,7,3.5
"1146","201819","Gunnamatta Fingal Tk East (P5)","MP","201819_Gunnamatta Fingal Tk East (P5)_2",92,99,107,2018-10-04,2018-10-11,2018-10-19,"N","L1","foredune/face","1",0.5,0,0,0,0,0,4,7,1,0,0,0,0,0,8,8,"1","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,11,2,8,4
"1147","201819","Gunnamatta Fingal Tk East (P5)","MP","201819_Gunnamatta Fingal Tk East (P5)_3",137,146,152,2018-11-18,2018-11-27,2018-12-03,"Y","L3","beach","1",0,0,0,0,0,0,2,5,0,0,0,0,0,0,4,5,"0","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,12,2,6,3
"1148","201819","Gunnamatta Fingal Tk East (P5)","MP","201819_Gunnamatta Fingal Tk East (P5)_4",164,186,189,2018-12-15,2019-01-06,2019-01-09,"Y","L3","beach","1",0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,5,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",3,23.5,1,3,1.5
"1149","201819","Gunnamatta Fingal Tk West","MP","201819_Gunnamatta Fingal Tk West_1",107,107,114,2018-10-19,2018-10-19,2018-10-26,"Y","L3","beach","1",0.5,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,"1","0","0","0","0","1","0","0",-Inf,-Inf,-Inf,-Inf,"2",2,3.5,2,7,3.5
"1150","201819","Gunnamatta Fingal Tk West","MP","201819_Gunnamatta Fingal Tk West_3",187,204,206,2019-01-07,2019-01-24,2019-01-26,"Y","L3","beach","1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,"1","0","0","0","0","1","0","0",1,-Inf,-Inf,-Inf,"0",2,18,1,2,1
"1151","201819","Gunnamatta SLSC Far East (P1)","MP","201819_Gunnamatta SLSC Far East (P1)_1",99,107,114,2018-10-11,2018-10-19,2018-10-26,"Y","L3","beach","1",0.5,0,0,0,0,0,0,3.5,1,0,0,0,0,0,0,7,"1","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,11.5,2,7,3.5
"1152","201819","Gunnamatta SLSC Far East (P1)","MP","201819_Gunnamatta SLSC Far East (P1)_2",121,152,152,2018-11-02,2018-12-03,2018-12-03,"Y","L3","beach","0",0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,"0","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,31,0,0,0
"1153","201819","Gunnamatta SLSC Far East (P1)","MP","201819_Gunnamatta SLSC Far East (P1)_3",179,199,202,2018-12-30,2019-01-19,2019-01-22,"Y","L3","beach","1",0.666666666666667,0,0,0,0,0,1.33333333333333,2,2,0,0,0,0,0,4,3,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"0",3,21.5,2,3,1.5
"1154","201819","Heyfield Pair 2 (east side) Rye","MP","201819_Heyfield Pair 2 (east side) Rye_1",100,123,125,2018-10-12,2018-11-04,2018-11-06,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,"1","0","0","0","0","0","1","0",2,-Inf,-Inf,-Inf,"0",2,24,2,2,1
"1155","201819","Heyfield Pair 2 (east side) Rye","MP","201819_Heyfield Pair 2 (east side) Rye_2",141,170,170,2018-11-22,2018-12-21,2018-12-21,"Y","L3","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,29,0,0,0
"1156","201819","Moana crt access (east edge)","MP","201819_Moana crt access (east edge)_1",103,110,117,2018-10-15,2018-10-22,2018-10-29,"Y","L2","dune","1",0.5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,"1","0","0","0","0","0","1","0",3,-Inf,-Inf,-Inf,"0",2,10.5,2,7,3.5
"1157","201819","Moana crt access (east edge)","MP","201819_Moana crt access (east edge)_2",124,152,152,2018-11-05,2018-12-03,2018-12-03,"Y","L2","dune","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",2,-Inf,-Inf,-Inf,"0",1,28,0,0,0
"1158","201819","Moana crt access (east edge)","MP","201819_Moana crt access (east edge)_3",169,169,173,2018-12-20,2018-12-20,2018-12-24,"Y","L2","dune","1",10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",3,-Inf,1,-Inf,"1",2,2,2,4,2
"1159","201819","Moana crt access (east edge)","MP","201819_Moana crt access (east edge)_4",180,195,198,2018-12-31,2019-01-15,2019-01-18,"Y","L3","beach","1",1.5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",2,-Inf,1,-Inf,"0",2,16.5,0,3,1.5
"1160","201819","Moana crt access (east edge)","MP","201819_Moana crt access (east edge)_5",208,221,222,2019-01-28,2019-02-10,2019-02-11,"Y","L3","beach","1",0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",2,-Inf,1,-Inf,"1",2,13.5,1,1,0.5
"1161","201819","St Andrews Boags Rocks","MP","201819_St Andrews Boags Rocks_1",82,103,110,2018-09-24,2018-10-15,2018-10-22,"Y","L3","dune","1",1.5,0,0,0,0,0,0,5,2,0,0,0,0,0,0,10,"1","0","0","0","0","0","1","1",2,-Inf,-Inf,2,"0",2,24.5,2,7,3.5
"1162","201819","St Andrews Boags Rocks","MP","201819_St Andrews Boags Rocks_2",124,124,131,2018-11-05,2018-11-05,2018-11-12,"N","L1","dune","1",2.5,0,0,0,0,3.5,0,1.5,5,0,0,0,0,7,0,3,"1","0","0","0","0","0","1","1",2,-Inf,-Inf,2,"1",2,3.5,3,7,3.5
"1163","201819","St Andrews Boags Rocks","MP","201819_St Andrews Boags Rocks_3",145,152,154,2018-11-26,2018-12-03,2018-12-05,"Y","L3","beach","1",0.5,0,0,0,0,4,0,1.5,1,0,0,0,0,8,0,3,"1","0","0","0","0","0","1","1",1,-Inf,-Inf,-Inf,"1",2,8,0,2,1
"1164","201819","St Andrews Boags Rocks","MP","201819_St Andrews Boags Rocks_4",166,166,173,2018-12-17,2018-12-17,2018-12-24,"Y","L3","dune","1",11,0,0,0,0,1.5,0,8.5,20,0,0,0,0,3,0,17,"1","0","1","0","0","0","1","1",2,-Inf,1,1,"1",2,3.5,2,7,3.5
"1165","201819","Moana crt access west","MP","201819_Moana crt access west_1",96,103,107,2018-10-08,2018-10-15,2018-10-19,"Y","L3","beach","1",2.5,0,0,0,0,0,0.5,0,3,0,0,0,0,0,1,0,"1","0","1","0","0","1","0","0",2,-Inf,1,-Inf,"1",2,9,0,4,2
"1166","201819","Moana crt access west","MP","201819_Moana crt access west_2",117,117,124,2018-10-29,2018-10-29,2018-11-05,"Y","L3","beach","1",5.5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",3,-Inf,1,-Inf,"1",2,3.5,2,7,3.5
"1167","201819","Moana crt access west","MP","201819_Moana crt access west_3",131,169,173,2018-11-12,2018-12-20,2018-12-24,"Y","L3","beach","1",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",2,-Inf,-Inf,-Inf,"1",2,40,2,4,2
